term,weight
хороший_ADJF,1.0
отличный_ADJF,0.5370824683902623
удобный_ADJF,0.4366861672013587
довольный_ADJF,0.22457067371202113
нормальный_ADJF,0.21909794300811475
яркий_ADJF,0.17456123796942818
качественный_ADJF,0.15474617852424985
достоинство_NOUN,0.15021702207963766
нравиться_INFN,0.14965087752406114
мощный_ADJF,0.13134553689375353
неплохой_ADJF,0.12964710322702397
понравиться_INFN,0.11775806755991697
приятный_ADJF,0.1160596338931874
красивый_ADJF,0.11171919230043405
отзыв_NOUN,0.1096433289299868
пожалеть_INFN,0.10266087941120966
активный_ADJF,0.10077373089262125
шустрый_ADJF,0.0973768635591621
производительность_NOUN,0.08020381204000755
тонкий_ADJF,0.07793923381770146
яркость_NOUN,0.07699565955840725
понять_INFN,0.07152292885450084
привыкнуть_INFN,0.07001321003963012
поддержка_NOUN,0.06680505755802982
идеальный_ADJF,0.062087186261558784
дорогой_ADVB,0.0585016040762408
важный_ADJF,0.055859596150217024
друг_NOUN,0.055670881298358184
понимать_INFN,0.05434987733534629
жалеть_INFN,0.053406303076052083
полезный_ADJF,0.053217588224193244
стильный_ADJF,0.053028873372334404
удобство_NOUN,0.053028873372334404
современный_ADJF,0.05057558029816946
замечательный_ADJF,0.049632006038875257
разряжаться_INFN,0.04849971692772221
любить_INFN,0.04774485752028685
старый_ADJF,0.046423853557274956
классный_ADJF,0.04529156444612191
хватить_INFN,0.04510284959426307
шикарный_ADJF,0.040573693149650876
интересный_ADJF,0.0388752594829213
надеяться_INFN,0.0379316852236271
отличие_NOUN,0.037554255519909416
фишка_NOUN,0.037554255519909416
сочный_ADJF,0.03679939611247405
удовольствие_NOUN,0.035667107001321
подходить_INFN,0.03547839214946216
приличный_ADJF,0.03528967729760332
понятный_ADJF,0.034723532742026796
помощь_NOUN,0.034157388186450276
внимание_NOUN,0.03377995848273259
прочный_ADJF,0.03283638422343838
крепкий_ADJF,0.03264766937157954
чудо_NOUN,0.031326665408567655
исправить_INFN,0.031326665408567655
помочь_INFN,0.03057180600113229
помогать_INFN,0.03038309114927345
чистый_ADJF,0.02887337233440272
крутой_ADJF,0.02774108322324967
восторг_NOUN,0.02774108322324967
адекватный_ADJF,0.026608794112096622
привыкать_INFN,0.0260426495565201
подойти_INFN,0.024344215889790525
пример_NOUN,0.024155501037931685
претензия_NOUN,0.02358935648235516
удачный_ADJF,0.02226835251934327
стабильный_ADJF,0.02207963766748443
отзывчивый_ADJF,0.021890922815625588
музыкальный_ADJF,0.021702207963766748
тихий_ADJF,0.021702207963766748
оригинальный_ADJF,0.020381204000754858
доступный_ADJF,0.020003774297037178
видный_ADJF,0.020003774297037178
расположение_NOUN,0.019626344593319495
оправдать_INFN,0.01943762974146065
насыщенный_ADJF,0.01906020003774297
оптимальный_ADJF,0.01906020003774297
положительный_ADJF,0.018871485185884128
доставать_INFN,0.018682770334025288
